id,title,type,description,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score,actors,characters,director
ts35987,"['transformer', 'robot', 'disguise']",SHOW,"['year', 'event', 'predacons', 'rising', 'bumblebee', 'summoned', 'back', 'earth', 'battle', 'several', 'cybertrons', 'wanted', 'decepticons', 'escaped', 'crashed', 'prison', 'ship', 'assembles', 'team', 'young', 'autobots', 'includes', 'sideswipe', 'rebel', 'bad', 'boy', 'bot', 'strongarm', 'elite', 'guard', 'cadet', 'grimlock', 'bombastic', 'dinobot', 'fixit', 'hyperactive', 'minicon', 'faulty', 'wiring']",MEDIUM,1.0,21,"['comedy', 'scifi', 'animation', 'action']",['US'],5.0,tt3604232,6.0,1066.0,11.302,7.6,"['will friedle', 'darren criss', 'constance zimmer', 'khary payton', 'mitchell whitfield']","['bumblebee voice', 'sideswipe voice', 'strongarm  filch  matronly docent voice', 'grimlock voice', 'fixit voice']",
ts38770,"['lady', 'dynamite']",SHOW,"['singlecamera', 'halfhour', 'comedy', 'based', 'maria', 'bamford', 'accepted', 'life', 'sometimes', 'surreal', 'story', 'woman', 'loses', 'find', 'st']",MEDIUM,5.0,30,"['drama', 'comedy']",['US'],2.0,tt4789300,7.3,3693.0,6.236,7.4,"['maria bamford', 'ana gasteyer', 'dean cain', 'sarah silverman', 'jenny slate', 'mira sorvino']","['maria bamford', 'karen grisham', 'nan', 'nan', 'karen grisham', 'nan']",
ts42257,['signal'],SHOW,"['detective', 'present', 'past', 'communicate', 'via', 'walkietalkie', 'solve', 'longtime', 'unsolved', 'case']",MEDIUM,5.0,71,"['crime', 'thriller', 'drama', 'fantasy', 'scifi']",['KR'],2.0,tt5332206,8.5,6659.0,9.477,8.1,"['lee jehoon', 'kim hyesoo', 'cho jinwoong', 'jang hyunsung', 'jung haekyun', 'kim wonhae', 'jung hanbi', 'lee yoojun', 'kim mingue', 'son hyunjoo', 'lee sia', 'kim kichun', 'lee sangyeob', 'seo eunah', 'lee dongha', 'kang chanhee', 'im hwayoung', 'choi woori', 'park sieun']","['park haeyoung', 'cha soohyun', 'lee jaehan', 'kim bumjoo', 'ahn chisoo', 'kim gyechul', 'oh yoonseo', 'jung heongi', 'hwang uikyung', 'jang youngchul', 'kim wonkyung', 'lee chungoo', 'kim jinwoo', 'yoo seungyeon', 'han segyu', 'park sunwoo', 'cha soomin', 'shin yeojin ep56', 'oh eun ji']",['kim wonseok']
ts52829,['paranoid'],SHOW,"['murder', 'female', 'gp', 'rural', 'playground', 'front', 'numerous', 'witness', 'draw', 'group', 'detective', 'everdarkening', 'mystery', 'take', 'across', 'europe', 'aided', 'mysterious', 'note', 'sent', 'ghost']",MEDIUM,3.0,44,"['thriller', 'crime', 'drama', 'european']",['GB'],1.0,tt5839454,6.6,8585.0,7.738,6.6,"['indira varma', 'robert glenister', 'neil stuke', 'christiane paul', 'lesley sharp']","['nina suresh', 'bobby day', 'nan', 'linda felber', 'lucy cannonbury']",
ts42022,"['el', 'marginal']",SHOW,"['excop', 'entered', 'prison', 'convicted', 'false', 'identity', 'order', 'infiltrate', 'within', 'group', 'prisoner', 'kidnapped', 'teenage', 'daughter', 'important', 'national', 'judge']",MEDIUM,5.0,54,"['drama', 'crime', 'thriller', 'action']",['AR'],5.0,tt5820976,8.1,4047.0,94.391,8.2,"['martina gusman', 'claudio rissi', 'nicols furtado', 'gerardo romano', 'carlos portaluppi', 'jorge lorenzo', 'maite lanata']","['emma', 'mario borges', 'diosito', 'antn', 'morcilla', 'capece', 'luna']",
ts37944,"['secret', 'service']",SHOW,"['height', 'cold', 'war', '1960', 'andr', 'merlaux', 'join', 'french', 'secret', 'service', 'contends', 'enemy', 'foreign', 'bureaucratic']",MEDIUM,5.0,27,"['comedy', 'european']",['FR'],2.0,tt4367560,7.7,3574.0,9.227,7.5,"['baptiste sornin', 'wilfred benache', 'karim barras', 'bruno paviot', 'jeandouard bodziak', 'mathilde warnier', 'mariejulie baup', 'antoine gouy', 'axelle simon', 'jochen hgele', 'hugo becker', 'christophe kourotchkine']","['employ  laccueil', 'le colonel', 'jacky jacquard', 'roger moulinier', 'jeanren calot', 'sophie mercaillon', 'mariejo', 'henri lechiot  herv gomez', 'marthe', 'capitaine otto schmidt', 'andr merlaux', 'george mose']",['alexandre courtes']
ts38568,['flaked'],SHOW,"['funky', 'california', 'beach', 'enclave', 'chip', 'goto', 'guy', 'personal', 'insight', 'isnt', 'quite', 'enlightened', 'come', 'baggage']",MEDIUM,5.0,33,"['comedy', 'drama', 'romance']",['US'],2.0,tt4973548,7.2,11474.0,8.853,6.9,"['will arnett', 'david sullivan', 'ruth kearney', 'george basil']","['chip', 'dennis', 'london', 'cooler']",
ts37779,"['danger', 'mouse']",SHOW,"['danger', 'mouse', 'back', 'saving', 'london', 'world', 'importantly', 'penfold', 'brand', 'new', 'fantastically', 'absurd', 'energetic', 'adventure']",MEDIUM,1.0,12,"['comedy', 'action', 'crime', 'family', 'fantasy', 'scifi', 'animation', 'european']",['GB'],2.0,tt4196822,7.2,587.0,6.326,7.6,"['alexander armstrong', 'kevin eldon', 'ed gaughan', 'stephen fry', 'shauna macdonald', 'marc silk', 'dave lamb', 'rasmus hardiker', 'morwenna banks', 'kayvan novak', 'lena headey']","['danger mouse voice', 'penfold voice', 'baron greenback  quark  pandaminion voice', 'colonel k voice', 'prof squawkencluck voice', 'nero voice', 'narrator  stiletto voice', 'count duckula  ian voice', 'dawn  weevil queen voice', 'dr loocifer  isambard king kong brunel  birch badboy voice', 'jeopardy mouse voice']",
ts52981,"['white', 'rabbit', 'project']",SHOW,"['kari', 'byron', 'tory', 'belleci', 'grant', 'imahara', 'rank', 'history', 'greatest', 'invention', 'heist']",MEDIUM,2.0,48,['reality'],['US'],1.0,tt10767386,6.9,1667.0,3.977,6.9,"['kari byron', 'tory belleci', 'grant imahara']","['herself  host', 'himself  host', 'himself  host']",
ts41258,"['cinderella', 'four', 'knight']",SHOW,"['eun', 'hawon', 'college', 'student', 'bright', 'girl', 'want', 'veterinarian', 'home', 'lonely', 'isolated', 'family', 'member', 'life', 'father', 'stepmother', 'stepsister', 'mother', 'died', 'car', 'accident', 'one', 'day', 'help', 'mysterious', 'old', 'man', 'suggests', 'live', 'mansion', 'pursue', 'dream', 'becoming', 'since', 'move', 'life', 'three', 'cousin', 'kang', 'jiwoon', 'hyunmin', 'seowoo', 'bodyguard', 'lee', 'yoonsung']",MEDIUM,2.0,61,"['drama', 'family', 'comedy', 'romance']",['KR'],1.0,tt5764414,7.4,3943.0,34.735,7.3,"['jung ilwoo', 'park sodam', 'ahn jaehyun', 'lee jungshin', 'go bogyeol', 'kim hyeri', 'choi eunkyeong', 'son naeun', 'kim yonggeon', 'choi mini']","['kang jiwoon', 'eun hawon', 'kang hyunmin', 'kang seowoo', 'choi yoona', 'ji hwaja', 'park sookyung', 'park hyeji', 'ceo kang', 'lee yoonsung']",['kwon hyukchan']
ts43209,"['cuba', 'libre', 'story']",SHOW,"['recount', 'tumultuous', 'history', 'cuba', 'nation', 'foreign', 'conquest', 'freedom', 'fighter', 'cold', 'war', 'political', 'machination']",MEDIUM,4.0,45,"['documentation', 'history', 'european']",['DE'],2.0,tt5319838,7.6,1649.0,3.412,6.8,['ken eaken'],['narrator voice'],"['florian dedio', 'kai christiansen', 'emmanuel amara']"
ts55365,"['haunted', 'house']",SHOW,"['help', '102yearold', 'goblin', 'dwelling', 'beneath', 'haunted', 'apartment', 'building', 'two', 'sibling', 'deal', 'ghost', 'take', 'spooky', 'mystery']",MEDIUM,2.0,25,"['thriller', 'horror', 'animation', 'comedy', 'drama', 'family', 'fantasy']",['KR'],7.0,tt9518312,8.3,83.0,40.65,10.0,,,
ts119087,"['sunny', 'bunny']",SHOW,"['furry', 'little', 'bunny', 'hop', 'wild', 'adventure', 'find', 'solution', 'fun', 'sometimes', 'mischief', 'wherever', 'light']",MEDIUM,1.0,3,"['animation', 'family']",['BY'],5.0,tt7264084,6.7,97.0,2.06,6.25,,,
ts36630,['dinotrux'],SHOW,"['half', 'dinosaur', 'construction', 'truck', 'fullon', 'fun', 'watch', 'giant', 'ty', 'rux', 'little', 'buddy', 'revvit', 'crew', 'come', 'facetoface', 'evil', 'dstructs']",MEDIUM,1.0,23,"['action', 'comedy', 'family', 'animation']",['US'],5.0,tt1396212,6.7,465.0,8.914,7.4,"['andrew francis', 'richard ian cox', 'ashleigh ball', 'brian drummond', 'matt hill', 'doron bell', 'cree summer', 'matt hill']","['ty rux voice', 'revvit voice', 'skya voice', 'dozer voice', 'tonton voice', 'waldo voice', 'ace voice', 'tonton']",
ts41995,"['zumbos', 'dessert']",SHOW,"['australia', 'willy', 'wonka', 'adriano', 'zumbo', 'acclaimed', 'british', 'chef', 'rachel', 'khoo', 'go', 'search', 'australia', 'sweetest', 'home', 'cook', 'amateur', 'dessert', 'maker', 'around', 'country', 'put', 'sweet', 'baking', 'skill', 'test', 'ultimate', 'king', 'queen', 'crowned']",MEDIUM,4.0,50,['reality'],['AU'],2.0,tt7239256,6.9,2177.0,5.174,6.1,"['adriano zumbo', 'gigi falanga', 'rachel khoo']","['himself judge', 'herself assistant', 'herself judge']",
ts39017,"['dawn', 'croods']",SHOW,"['world', 'first', 'family', 'back', 'laugh', 'discover', 'sport', 'sleepover', 'wonder', 'exotic', 'creature', 'adventure', '2d', 'animated', 'cartoon', 'based', '3d', 'feature', 'film', 'croods']",MEDIUM,1.0,23,"['action', 'comedy', 'family', 'animation']",['US'],4.0,tt5193172,5.8,723.0,27.252,7.7,"['dan milano', 'cree summer', 'stephanie lemelin', 'aj locascio', 'laraine newman', 'grey delisle']","['grug voice', 'ugga voice', 'eep voice', 'thunk voice', 'gran voice', 'sandy voice']",
ts11670,"['adventure', 'pus', 'boot']",SHOW,"['world', 'greatest', 'feline', 'fighter', 'lover', 'milk', 'connoisseur', 'back', 'original', 'series', 'filled', 'daring', 'adventure', 'great', 'boot', 'laughoutloud', 'fun', 'entire', 'family', 'entranced', 'pus', 'fantastical', 'cg', 'new', 'character', 'exotic', 'location', 'mystical', 'tale', 'make', 'stuff', 'legend', 'there', 'nothing', 'get', 'celebrated', 'swashbuckling', 'kitty', 'wayexcept', 'maybe', 'hairball']",MEDIUM,1.0,23,"['comedy', 'family', 'animation', 'action', 'fantasy', 'western']",['US'],6.0,tt3807034,6.6,1726.0,22.766,6.9,"['eric bauza', 'grey delisle', 'jayma mays', 'paul rugg', 'joshua rush', 'candi milo']","['puss in boots voice', 'vina voice', 'dulcinea', 'artephius', 'toby', 'kid pickles']",
ts76079,"['grizzy', 'lemming']",SHOW,"['forest', 'ranger', 'house', 'area', 'human', 'civilization', 'middle', 'untamed', 'wilderness', 'vast', 'natural', 'reserve', 'canada', 'away', 'bear', 'named', 'grizzy', 'feel', 'ranger', 'territory', 'given', 'bear', 'sit', 'top', 'food', 'chain', 'making', 'way', 'inside', 'home', 'take', 'advantage', 'modern', 'convenience', 'including', 'comfortable', 'sofa', 'air', 'conditioning', 'fully', 'equipped', 'kitchen', 'he', 'alone', 'though', 'group', 'small', 'creature', 'called', 'lemming', 'also', 'populate', 'ranger', 'lemming', 'civilized', 'enough', 'live', 'together', 'peace', 'becomes', 'atmosphere', 'madness', 'two', 'side', 'try', 'outdo', 'trick']",MEDIUM,1.0,7,"['animation', 'comedy', 'family', 'european']",['FR'],3.0,tt6717058,7.1,599.0,23.688,8.3,"['pierrealain de garrigues', 'josselin charier', 'victor moulin']","['grizzy', 'lemmings', 'ralisateur']",
ts43272,"['terrace', 'house', 'boy', 'girl', 'city']",SHOW,"['six', 'men', 'woman', 'start', 'stranger', 'live', 'together', 'one', 'roof', 'provided', 'beautiful', 'house', 'car', 'script']",MEDIUM,4.0,29,"['reality', 'drama']",['JP'],1.0,tt4790546,8.1,1663.0,5.125,8.1,"['azusa babazono', 'kentaro ito', 'reina triendl', 'you', 'ayumu mochizuki', 'ryota yamasato', 'yoshimi tokui']","['herself  commentator', 'himself  commentator', 'herself  commentator', 'herself  commentator', 'himself  commentator', 'himself  commentator', 'himself  commentator']",
ts36547,"['club', 'de', 'cuervos']",SHOW,"['patriarch', 'prominent', 'family', 'dy', 'heir', 'battle', 'determine', 'gain', 'control', 'beloved', 'soccer', 'team', 'cuervos', 'nuevo', 'toledo']",MEDIUM,5.0,46,"['drama', 'comedy']",['MX'],4.0,tt4680240,8.2,5586.0,25.34,8.4,"['luis gerardo mndez', 'mariana trevio', 'stephanie cayo', 'jess zavala', 'alosian vivancos', 'aldo escalante', 'joaqun ferreira', 'markn lpez', 'ral briones', 'renato gutz', 'sofa sisniega']","['chava iglesias', 'isabel iglesias', 'mary luz', 'hugo snchez', 'aitor cardon', 'carmelo', 'potro', 'zombie', 'pepenador', 'axel carmenara', 'paty villa']",
ts56748,['tgged'],SHOW,"['tgged', 'modern', 'day', 'thriller', 'explores', 'terrifying', 'risk', 'social', 'medium', 'world', 'anonymity']",MEDIUM,4.0,21,"['drama', 'thriller', 'reality']",['US'],3.0,tt5881326,7.1,2077.0,11.589,8.0,"['lulu antariksa', 'noah centineo', 'katelyn nacon', 'timothy granaderos', 'lukas gage', 'nick fink', 'danielle savre', 'kurt caceres', 'fivel stewart', 'claudia sulewski', 'braeden lemasters', 'rajiv dhall']","['rowan fricks', 'hawk carter', 'elisia brown', 'ash franklin', 'brandon darrow', 'jake brown', 'ms dawson', 'officer fricks', 'jai mathis', 'nicki sullivan', 'trevor askill', 'stinger']",
ts53155,['crazyhead'],SHOW,"['amy', 'raquel', 'attempt', 'navigate', 'way', 'choppy', 'water', 'early', 'twenty', 'whilst', 'simultaneously', 'kicking', 'as', 'seriously', 'gnarly', 'demon', 'could', 'possibly', 'go', 'wrong']",MEDIUM,2.5,43,"['comedy', 'horror', 'scifi', 'european']",['GB'],1.0,tt6038584,7.2,5024.0,6.442,6.7,"['cara theobold', 'susan wokoma', 'arinz kene', 'lewis reeves', 'riann steele', 'tony curran', 'luke allengale']","['amy', 'raquel', 'tyler', 'jake', 'suzanne', 'callum', 'nan']",
ts42127,['windsor'],SHOW,"['comedy', 'soap', 'opera', 'reimagining', 'life', 'british', 'royal', 'family', 'never', 'seen']",MEDIUM,5.0,27,['comedy'],['GB'],3.0,tt5692740,7.1,2677.0,4.763,7.3,"['harry enfield', 'haydn gwynne', 'hugh skinner', 'morgana robinson', 'katy wix', 'tom durantpritchard']","['prince charles', 'camilla duchess of cornwall', 'prince wills william', 'pippa', 'fergie', 'prince harry']",
ts41883,['k2'],SHOW,"['patriotic', 'bodyguard', 'abandoned', 'country', 'colleague', 'hidden', 'daughter', 'leading', 'presidential', 'candidate', 'regard', 'love', 'tool', 'revenge', 'first', 'lady', 'contender', 'hide', 'ambition', 'charisma', 'behind', 'kind', 'friendly', 'personality']",MEDIUM,4.0,65,"['action', 'drama', 'war', 'romance', 'thriller']",['KR'],1.0,tt5966882,7.8,6194.0,27.411,7.4,"['ji changwook', 'song yunah', 'yoona', 'cho seongha', 'lee jungjin', 'shin dongmi', 'kim kapsoo', 'son taeyoung']","['kim jeha', 'choi yoojin', 'ko anna', 'jang sejoon', 'choi sungwon', 'kim dongmi', 'park gwansoo', 'annas mother']",['kwak junghwan']
ts42628,"['netflix', 'present', 'character']",SHOW,"['rule', 'expectation', 'half', 'hour', 'make', 'mark', 'eight', 'different', 'comedian', 'get', 'episode', 'show', 'skill', 'comedy']",MEDIUM,5.0,33,['comedy'],['US'],1.0,tt5228026,5.2,861.0,4.376,5.2,"['john early', 'lauren lapkus', 'kate berlant', 'tim robinson', 'henry zebrowski']","['himself', 'herself', 'herself', 'himself', 'himself']",
ts37804,"['w', 'bob', 'david']",SHOW,"['dishonorably', 'discharged', 'navy', 'seal', 'bob', 'david', 'back', 'serving', 'country', 'way', 'best', 'making', 'sketch', 'comedy', 'four', 'halfhours', 'brand', 'new', 'featuring', 'character', 'scene', 'importantly', 'wig']",MEDIUM,5.0,35,['comedy'],['US'],1.0,tt4574708,7.4,4160.0,4.117,6.8,"['bob odenkirk', 'david cross']","['various characters', 'various characters']","['keith truesdell', 'jason woliner']"
ts56674,"['mr', 'peabody', 'sherman', 'show']",SHOW,"['world', 'smartest', 'dog', 'boy', 'host', 'zany', 'latenight', 'comedy', 'show', 'swanky', 'penthouse', 'timetraveling', 'historical', 'figure', 'live', 'audience']",MEDIUM,1.0,23,"['animation', 'scifi', 'comedy', 'family', 'history']",['US'],4.0,tt5021206,5.6,442.0,5.557,7.4,"['chris parnell', 'max charles', 'dieter jansen', 'davine joy randolph', 'david p smith']","['mr peabody voice', 'sherman voice', 'mr hobson voice', 'christine voice', 'mrs hughes  orchoptitron voice']",
ts35406,[],SHOW,"['story', 'town', 'siege', 'mysterious', 'disease', 'wiped', 'everybody', 'except', '21', 'year', 'old', 'series', 'explores', 'power', 'vacuum', 'result', 'government', 'quarantined', '10mile', 'diameter', 'area', 'left', 'inhabitant', 'fend']",MEDIUM,4.0,25,"['scifi', 'thriller', 'drama']",['CA'],2.0,tt4132692,5.9,9172.0,13.581,5.7,"['jennette mccurdy', 'jesse carere', 'ryan allen', 'justin kelly', 'kyle mac', 'samantha munro', 'jack murray']","['wiley day', 'adam jones', 'gord', 'chuck lott', 'ronnie', 'stacey', 'mark']",['jon cassar']
ts41253,"['love', 'o2o']",SHOW,"['make', 'man', 'fall', 'love', 'woman', 'first', 'sight', 'appearance', 'aura', 'wealth', 'campus', 'prince', 'gaming', 'expert', 'student', 'xiao', 'nai', 'saw', 'bei', 'wei', 'made', 'extraordinary', 'beauty', 'slim', 'slender', 'finger', 'flying', 'across', 'keyboard', 'calm', 'composed', 'manner', 'embarrassing', 'time', 'place', 'computer', 'methodically', 'commanding', 'guild', 'war', 'perfect', 'glorious', 'victory', 'despite', 'disadvantage', 'completely', 'unaware', 'cupid', 'nearby', 'soon', 'basketball', 'player', 'swimmer', 'allaround', 'excellent', 'game', 'company', 'president', 'us', 'tactic', 'offline', 'take', 'beauty', 'heart', 'therefore', 'romance', 'slowly', 'bloomed', 'drama', 'adapted', 'novel', 'gu']",MEDIUM,4.0,45,"['drama', 'romance']",['CN'],1.0,tt6055498,7.9,2585.0,27.228,6.1,"['zheng shuang', 'yang yang', 'mao xiaotong', 'bai yu', 'niu junfeng', 'zheng yecheng', 'vin zhang', 'ryan zhang', 'guan xin', 'ma chunrui']","['bei wei wei', 'xiao nai', 'er xi', 'cao guang', 'yu ban shan', 'hao mei', 'ko', 'zhen shao xiang', 'yu yao', 'meng yi ran']",['lam yuk fan']
ts54110,"['puffin', 'rock']",SHOW,"['life', 'sweet', 'beautiful', 'puffin', 'rock', 'puffling', 'oona', 'baby', 'brother', 'baba', 'pal', 'learn', 'nature', 'friendship', 'family', 'follow', 'pufflings', 'adventure', 'explore', 'wild', 'island']",MEDIUM,1.0,11,"['comedy', 'animation', 'family', 'european']",['IE'],2.0,tt3590338,8.6,919.0,3.171,8.0,,,
ts77654,"['care', 'bear', 'cousin']",SHOW,"['care', 'bear', 'cousin']",MEDIUM,1.0,22,['animation'],['US'],2.0,tt4680360,6.8,83.0,3.153,9.2,,,
ts79799,"['dragon', 'race', 'edge']",SHOW,"['unlock', 'secret', 'dragon', 'eye', 'come', 'face', 'dragon', 'anyone', 'ever', 'imagined', 'hiccup', 'toothless', 'rider', 'soar', 'edge', 'adventure']",MEDIUM,1.0,22,"['scifi', 'family', 'animation', 'action', 'comedy', 'fantasy', 'drama']",['US'],6.0,tt4816058,8.2,6376.0,52.569,8.2,"['jay baruchel', 'america ferrera', 'zack pearlman', 'christopher mintzplasse']","['hiccup voice', 'astrid voice', 'snotlout voice', 'fishlegs voice']",
ts54028,['case'],SHOW,"['dramatic', 'thriller', 'broken', 'lawyer', 'seek', 'redemption', 'investigation', 'suspicious', 'suicide', 'teenage', 'ballet', 'prodigy']",MEDIUM,3.0,46,"['drama', 'crime', 'thriller']",['IS'],1.0,tt7875988,7.0,2755.0,3.389,7.3,"['magns jnsson', 'steinunn lna orsteinsdttir', 'jhanna vigds arnardttir', 'elma stefana gstsdttir', 'bergur r inglfsson', 'birna rn eirksdttir', 'halldra geirharsdttir', 'orsteinn bachmann', 'nna dgg filippusdttir']","['logi', 'gabrela', 'brynhildur', 'ilmur', 'jnas', 'hanna', 'ilmur', 'hgni', 'soffa']",['baldvin z']
ts38230,['method'],SHOW,"['graduation', 'main', 'character', 'yesenia', 'dream', 'work', 'ing', 'rodion', 'meglin', 'mysterious', 'secretive', 'man', 'lone', 'investigator', 'little', 'known', 'method', 'turn', 'trainee', 'begin', 'realize', 'essence', 'maniac', 'feel', 'instinctively', 'allowed', 'eliminate', 'look', 'others', 'save', 'life', 'heroine', 'never', 'meant', 'alone', 'go', 'facing', 'horrible', 'crime', 'last', 'decade']",MEDIUM,5.0,51,"['crime', 'drama', 'thriller']",['RU'],2.0,tt5155576,7.4,2784.0,6.577,7.8,"['konstantin khabenskiy', 'paulina andreeva', 'alexander petrov', 'sergey sosnovsky', 'kirill poluhin', 'yevgeniya simonova', 'makar zaporozhskiy', 'sergey lobanov', 'svetlana ustinova', 'vitaly kishchenko']","['major rodion meglin', 'esenya steklova meglins trainee', 'nan', 'nan', 'nan', 'nan', 'aleksandr tikhonov', 'nan', 'nan', 'nan']",
ts56032,"['la', 'nia']",SHOW,"['young', 'woman', 'part', 'guerrilla', 'force', 'seek', 'better', 'life', 'city', 'want', 'study', 'medicine', 'heal', 'instead', 'hurt', 'shell', 'challenge', 'since', 'outsidethelaw', 'group', 'always', 'leaf', 'consequence']",MEDIUM,5.0,0,"['action', 'drama']",['CO'],1.0,tt5677942,8.4,649.0,23.759,7.7,"['variel snchez', 'sebastin eslava', 'marcela benjumea', 'juan sebastin aragn', 'ana mara estupin', 'fernando arvalo', 'laura perico', 'diego vsquez']","['victor manjarres', 'manuel monsalve', 'mireya pinzon', 'coronel javier alzate', 'la nia', 'padre rivas', 'juliana montealegre', 'coronel barragan']",
ts128895,"['midnight', 'diner', 'tokyo', 'story']",SHOW,"['anthology', 'human', 'relationship', 'story', 'connected', 'open', 'wee', 'hour', 'diner', 'character', 'frequent', 'resolution', 'often', 'facilitated', 'ownerchef']",MEDIUM,4.0,25,['drama'],['JP'],2.0,tt6150576,8.4,4149.0,11.357,7.7,['kaoru kobayashi'],['master'],
ts58068,"['inside', 'world', 'toughest', 'prison']",SHOW,"['crime', 'journalist', 'paul', 'connolly', 'go', 'behind', 'bar', 'world', 'notorious', 'toughest', 'prison', 'immersing', 'maximum', 'security', 'facility', 'around', 'live', 'prisoner', 'encounter', 'inmate', 'locked', 'crime', 'meet', 'men', 'woman', 'right', 'side', 'law', 'tasked', 'keeping', 'criminal', 'bar']",MEDIUM,5.0,48,"['crime', 'documentation']",['GB'],5.0,tt6322264,7.1,2747.0,5.099,7.5,"['paul connolly', 'raphael rowe']","['himself', 'himself']",
ts37896,['conspiracy'],SHOW,"['skeptic', 'others', 'discus', 'widely', 'held', 'conspiracy', 'theory', 'involving', 'alien', 'government', 'coverups', 'secret', 'assassination', 'intrigue']",MEDIUM,4.0,43,"['history', 'documentation', 'european']",['GB'],1.0,tt4761054,6.2,379.0,2.421,5.8,['mark bazeley'],['nan'],
ts43230,['deep'],SHOW,"['adventure', 'nekton', 'family', 'daring', 'underwater', 'explorer', 'live', 'aboard', 'stateoftheart', 'submarine', 'aronnax', 'explore', 'uncharted', 'area', 'earth', 'ocean', 'unravel', 'mystery', 'deep']",MEDIUM,1.0,22,"['action', 'family', 'scifi', 'animation']",['AU'],4.0,tt4991910,7.8,667.0,13.096,7.8,"['vincent tong', 'ashleigh ball', 'michael dobson', 'kathleen barr', 'lee tockar']","['antaeus nekton voice', 'fontaine nekton voice', 'will nekton voice', 'kaiko nekton voice', 'nereus voice']",
ts76092,"['rosario', 'tijeras']",SHOW,"['world', 'collide', 'vengeanceobsessed', 'young', 'woman', 'side', 'track', 'capture', 'attention', 'two', 'welloff', 'friend']",MEDIUM,5.0,45,"['drama', 'action', 'crime', 'romance', 'thriller']",['MX'],3.0,tt6340304,6.1,340.0,293.969,7.4,['brbara de regil'],['rosario tijeras'],
ts35596,"['bella', 'bulldog']",SHOW,"['head', 'cheerleader', 'life', 'take', 'unexpected', 'twist', 'riflelike', 'throwing', 'arm', 'take', 'sideline', 'becoming', 'middle', 'school', 'starting', 'quarterback', 'bella', 'dawson', 'confident', 'caring', 'talented', 'teenager', 'suddenly', 'find', 'fulfilling', 'lifelong', 'dream', 'also', 'navigate', 'world', 'teammate', 'troy', 'sawyer', 'newt', 'without', 'losing', 'two', 'best', 'friend', 'pepper', 'sophie', 'cheer', 'squad']",MEDIUM,1.0,23,"['comedy', 'family', 'sport']",['US'],2.0,tt3596178,4.9,2255.0,12.273,7.9,"['brec bassinger', 'buddy handleson', 'lilimar', 'jackie radinsky', 'haley tju', 'coy stewart']","['bella dawson', 'newt van der rohe', 'sophie', 'sawyer higgins', 'pepper silverstein', 'troy dixon']",
ts42260,['chelsea'],SHOW,"['comedienne', 'writer', 'chelsea', 'handler', 'discus', 'topic', 'marriage', 'racism', 'silicon', 'valley', 'drug', 'filmed', 'four', 'part']",MEDIUM,5.0,70,['documentation'],['US'],1.0,tt5275894,7.3,2476.0,3.273,6.5,['chelsea handler'],['herself  host'],
ts86021,['molang'],SHOW,"['molang', 'affectionate', 'humorous', 'perspective', 'relationship', 'eccentric', 'joyful', 'enthusiastic', 'rabbit', 'shy', 'discreet', 'emotional', 'little', 'chick', 'despite', 'many', 'difference', 'two', 'enjoy', 'unique', 'friendship', 'great', 'time', 'together', 'ranging', 'mundane', 'extraordinary', 'whether', 'theyre', 'flying', 'moon', 'merely', 'watering', 'vegetable', 'patch', 'piu', 'experience', 'unexpected', 'even', 'unsettling', 'situation', 'tricky', 'incident', 'misunderstanding', 'soon', 'transformed', 'opportunity', 'fun', 'moment', 'humor', 'molangs', 'friend', 'happy', 'come', 'share']",MEDIUM,1.0,3,"['animation', 'comedy', 'family', 'european']",['FR'],3.0,tt6046238,8.3,367.0,9.07,8.0,,,
ts55559,"['ask', 'storybots']",SHOW,"['based', 'awardwinning', 'educational', 'apps', 'storybots', 'curious', 'little', 'creature', 'live', 'world', 'beneath', 'screen', 'go', 'fun', 'adventure', 'help', 'answer', 'kid', 'question', 'like', 'night', 'happens', 'need', 'brush', 'teeth']",MEDIUM,1.0,26,"['animation', 'comedy', 'family']",['US'],3.0,tt5846856,8.4,878.0,7.471,8.4,"['judy greer', 'fred tatasciore', 'jeff gill', 'gregg spiridellis', 'evan spiridellis', 'erin fitzgerald']","['beep voice', 'bang voice', 'bing voice', 'boop voice', 'hap', 'bo  roxy  eardrum  stapes voice']",
